gene ID,log2FC,p-value
CGI_10013587,-0.047137119,0.974588415
CGI_10013668,-0.022834507,0.974588415
CGI_10013976,-0.045153746,0.974588415
CGI_10014292,-0.041592974,0.974588415
CGI_10014524,-0.044798485,0.974588415
CGI_10014849,0.051056004,0.974588415
CGI_10015037,-0.040153067,0.974588415
CGI_10015287,-0.026183188,0.974588415
CGI_10015406,0.047952952,0.974588415
CGI_10015451,0.025181346,0.974588415
CGI_10015579,0.051207681,0.974588415
CGI_10015796,-0.040671723,0.974588415
CGI_10015887,-0.032752224,0.974588415
CGI_10016186,-0.050815621,0.974588415
CGI_10016522,-0.035580298,0.974588415
CGI_10016697,-0.039222841,0.974588415
CGI_10016833,0.04624751,0.974588415
CGI_10017069,-0.025898205,0.974588415
CGI_10017187,0.04863481,0.974588415
CGI_10017347,0.049224379,0.974588415
CGI_10017439,-0.023717091,0.974588415
CGI_10017770,0.024536148,0.974588415
CGI_10017782,-0.04551084,0.974588415
CGI_10018133,-0.044878269,0.974588415
CGI_10018166,0.050764654,0.974588415
CGI_10018251,-0.039143201,0.974588415
CGI_10018253,-0.031441891,0.974588415
CGI_10018348,-0.044545256,0.974588415
CGI_10018934,-0.03384408,0.974588415
CGI_10019574,-0.021788753,0.974588415
CGI_10019639,-0.033315754,0.974588415
CGI_10020151,0.050657637,0.974588415
CGI_10021021,-0.049506534,0.974588415
CGI_10021109,-0.032049586,0.974588415
CGI_10021322,-0.03634601,0.974588415
CGI_10021481,-0.021223153,0.974588415
CGI_10021619,-0.02302161,0.974588415
CGI_10021838,-0.05115953,0.974588415
CGI_10021899,0.049965092,0.974588415
CGI_10022679,-0.051839554,0.974588415
CGI_10023580,0.026030013,0.974588415
CGI_10023718,0.039099048,0.974588415
CGI_10023742,-0.039405463,0.974588415
CGI_10024065,0.020526171,0.974588415
CGI_10024305,-0.052044569,0.974588415
CGI_10024678,-0.030763214,0.974588415
CGI_10024948,-0.045949724,0.974588415
CGI_10025028,0.030104192,0.974588415
CGI_10025195,-0.046144916,0.974588415
CGI_10025540,-0.050758797,0.974588415
CGI_10025693,-0.039884684,0.974588415
CGI_10025796,-0.050320265,0.974588415
CGI_10025885,-0.025843659,0.974588415
CGI_10026325,-0.025298115,0.974588415
CGI_10026834,-0.051766354,0.974588415
CGI_10026865,-0.049298882,0.974588415
CGI_10026931,0.040935567,0.974588415
CGI_10027017,0.042028513,0.974588415
CGI_10027193,-0.032589834,0.974588415
CGI_10027367,0.039819732,0.974588415
CGI_10027815,-0.051230472,0.974588415
CGI_10027854,-0.026066961,0.974588415
CGI_10028141,-0.041204211,0.974588415
CGI_10028261,-0.040372144,0.974588415
CGI_10028342,-0.051140242,0.974588415
CGI_10028374,0.045652939,0.974588415
CGI_10028535,-0.030204897,0.974588415
CGI_10028897,-0.0491281,0.974588415
CGI_10004304,0.032294572,0.974688239
CGI_10021411,-0.050904694,0.974822683
CGI_10009973,0.041054001,0.974866291
CGI_10024776,-0.032489673,0.974866291
CGI_10026595,0.033050195,0.974909646
CGI_10014290,-0.050212725,0.974962422
CGI_10006411,-0.032503685,0.97497306
CGI_10007513,0.0258292,0.97497306
CGI_10008817,-0.028401252,0.97497306
CGI_10009841,-0.030904861,0.97497306
CGI_10011777,0.040588649,0.97497306
CGI_10013297,0.031484115,0.97497306
CGI_10013823,0.047185777,0.97497306
CGI_10015156,0.04569274,0.97497306
CGI_10015404,0.041062781,0.97497306
CGI_10017043,0.038214226,0.97497306
CGI_10017361,0.038860325,0.97497306
CGI_10020079,-0.050838724,0.97497306
CGI_10020841,0.029883776,0.97497306
CGI_10023542,0.047250037,0.97497306
CGI_10024137,-0.020936558,0.97497306
CGI_10024337,-0.044881808,0.97497306
CGI_10024929,-0.040844277,0.97497306
CGI_10026683,0.021090823,0.97497306
CGI_10020160,-0.024929935,0.975040628
CGI_10008945,-0.038268104,0.97510131
CGI_10008009,-0.028589622,0.975109494
CGI_10002427,0.045186506,0.97516944
CGI_10017311,0.045543792,0.97516944
CGI_10018942,-0.049399032,0.97516944
CGI_10012225,0.025659566,0.975220929
CGI_10028686,-0.028370483,0.975220929
CGI_10001527,0.050125596,0.975278107
CGI_10001667,0.030498388,0.975278107
CGI_10001846,0.042960295,0.975278107
CGI_10002452,0.046931359,0.975278107
CGI_10002600,-0.039764796,0.975278107
CGI_10003056,-0.049960466,0.975278107
CGI_10003277,0.033164599,0.975278107
CGI_10003313,0.040320509,0.975278107
CGI_10003366,-0.035368072,0.975278107
CGI_10003591,0.032783071,0.975278107
CGI_10004347,0.050453808,0.975278107
CGI_10004802,-0.025628122,0.975278107
CGI_10005776,0.020746616,0.975278107
CGI_10005945,0.050069887,0.975278107
CGI_10007105,0.024305896,0.975278107
CGI_10007216,-0.025282098,0.975278107
CGI_10007570,0.020326923,0.975278107
CGI_10007810,0.035331442,0.975278107
CGI_10008410,-0.039968031,0.975278107
CGI_10008941,-0.038457851,0.975278107
CGI_10009300,-0.03582883,0.975278107
CGI_10010300,0.03614989,0.975278107
CGI_10011382,0.049560516,0.975278107
CGI_10012068,-0.049471774,0.975278107
CGI_10012247,-0.050322422,0.975278107
CGI_10012521,0.050514156,0.975278107
CGI_10012792,0.021915502,0.975278107
CGI_10013026,-0.029761334,0.975278107
CGI_10014388,-0.049580728,0.975278107
CGI_10014657,-0.049390496,0.975278107
CGI_10014886,0.049333578,0.975278107
CGI_10015994,0.050306042,0.975278107
CGI_10016888,0.03636671,0.975278107
CGI_10017380,-0.046176358,0.975278107
CGI_10018302,-0.031244663,0.975278107
CGI_10018597,-0.04848924,0.975278107
CGI_10022146,0.044542341,0.975278107
CGI_10022281,0.035953003,0.975278107
CGI_10022943,0.024234884,0.975278107
CGI_10023637,0.048352578,0.975278107
CGI_10024727,0.021898012,0.975278107
CGI_10026180,-0.042676151,0.975278107
CGI_10026260,-0.021200018,0.975278107
CGI_10027477,-0.032019107,0.975278107
CGI_10027977,0.043436016,0.975278107
CGI_10028306,-0.049369692,0.975278107
CGI_10000227,0.05009254,0.975315088
CGI_10002289,0.031324141,0.975315088
CGI_10004061,0.034404796,0.975315088
CGI_10004345,0.049711864,0.975315088
CGI_10004428,-0.049501941,0.975315088
CGI_10005701,-0.049120993,0.975315088
CGI_10005897,0.039423026,0.975315088
CGI_10006480,0.04419384,0.975315088
CGI_10006879,-0.047206792,0.975315088
CGI_10008830,0.026036219,0.975315088
CGI_10008996,0.047143917,0.975315088
CGI_10009132,0.031083329,0.975315088
CGI_10009519,0.042396959,0.975315088
CGI_10009712,0.050024208,0.975315088
CGI_10010281,-0.049550176,0.975315088
CGI_10010461,0.046930507,0.975315088
CGI_10011241,0.049742251,0.975315088
CGI_10011258,-0.049594648,0.975315088
CGI_10011667,-0.033320232,0.975315088
CGI_10011759,-0.02284832,0.975315088
CGI_10011784,-0.048019868,0.975315088
CGI_10011984,0.038267172,0.975315088
CGI_10012062,0.039006246,0.975315088
CGI_10013985,-0.048448089,0.975315088
CGI_10015119,-0.026169482,0.975315088
CGI_10015819,0.04132281,0.975315088
CGI_10015980,-0.049606642,0.975315088
CGI_10016109,-0.024345713,0.975315088
CGI_10016239,-0.048269471,0.975315088
CGI_10016303,-0.037293133,0.975315088
CGI_10016312,0.028650993,0.975315088
CGI_10016626,-0.048741707,0.975315088
CGI_10018007,0.028342543,0.975315088
CGI_10018213,0.046616728,0.975315088
CGI_10018418,-0.030055192,0.975315088
CGI_10018623,0.042100353,0.975315088
CGI_10019125,-0.037094878,0.975315088
CGI_10019196,0.048901199,0.975315088
CGI_10019724,0.039692989,0.975315088
CGI_10020400,0.035003446,0.975315088
CGI_10020721,-0.040752636,0.975315088
CGI_10021225,0.049749608,0.975315088
CGI_10021521,0.04090192,0.975315088
CGI_10022101,0.040757074,0.975315088
CGI_10022246,0.045884551,0.975315088
CGI_10022841,0.049531466,0.975315088
CGI_10023823,-0.034961098,0.975315088
CGI_10025668,0.022986198,0.975315088
CGI_10026528,-0.048946672,0.975315088
CGI_10027449,0.021073744,0.975315088
CGI_10027895,-0.045035474,0.975315088
CGI_10027934,-0.039654777,0.975315088
CGI_10028509,-0.022759127,0.975315088
CGI_10028585,-0.049138455,0.975315088
CGI_10001073,-0.035002483,0.975365307
CGI_10003463,-0.044268436,0.975365307
CGI_10009572,0.028521096,0.975365307
CGI_10010215,0.041638774,0.975365307
CGI_10013047,-0.032798657,0.975365307
CGI_10016260,-0.045135311,0.975365307
CGI_10018646,-0.036160925,0.975365307
CGI_10024422,0.04506746,0.975365307
CGI_10002048,0.025588194,0.975421688
CGI_10004865,0.022096454,0.975421688
CGI_10004938,0.048702284,0.975421688
CGI_10011177,0.049392784,0.975421688
CGI_10011237,0.04688352,0.975421688
CGI_10012689,-0.04737052,0.975421688
CGI_10017924,-0.049549282,0.975421688
CGI_10017939,0.045686813,0.975421688
CGI_10019065,0.046362726,0.975421688
CGI_10020815,-0.040917623,0.975421688
CGI_10018245,0.046295501,0.975526852
CGI_10008129,-0.036144567,0.975788741
CGI_10002229,0.040649126,0.975837383
CGI_10003996,0.032437745,0.975837383
CGI_10006953,0.02809888,0.975837383
CGI_10007738,-0.039695198,0.975837383
CGI_10007887,0.038255958,0.975837383
CGI_10012374,0.042859712,0.975837383
CGI_10014084,-0.033998652,0.975837383
CGI_10014717,-0.04327805,0.975837383
CGI_10015442,0.048090495,0.975837383
CGI_10017386,0.030410577,0.975837383
CGI_10020984,-0.022709464,0.975837383
CGI_10021309,-0.048083981,0.975837383
CGI_10021541,0.045150917,0.975837383
CGI_10022304,0.027249354,0.975837383
CGI_10023915,0.048821974,0.975837383
CGI_10024391,0.049118953,0.975837383
CGI_10025325,-0.048439438,0.975837383
CGI_10025892,-0.046972784,0.975837383
CGI_10025982,0.037157628,0.975837383
CGI_10026248,-0.025807244,0.975837383
CGI_10027970,-0.026000106,0.975837383
CGI_10004217,0.041409378,0.975851677
CGI_10010385,0.044323995,0.975851677
CGI_10016511,0.040385973,0.975851677
CGI_10016570,0.046874194,0.975851677
CGI_10003671,0.02504467,0.975862159
CGI_10018238,0.046822463,0.975902811
CGI_10004725,0.023072976,0.975915015
CGI_10006226,0.039987701,0.975915015
CGI_10006586,-0.031181616,0.975915015
CGI_10006713,-0.047641689,0.975915015
CGI_10007244,0.045195887,0.975915015
CGI_10007868,-0.038675998,0.975915015
CGI_10009552,-0.034731725,0.975915015
CGI_10009556,0.048727164,0.975915015
CGI_10010056,0.048845033,0.975915015
CGI_10010332,-0.047000119,0.975915015
CGI_10011072,0.04896314,0.975915015
CGI_10011205,0.021575639,0.975915015
CGI_10012232,-0.034243454,0.975915015
CGI_10013860,-0.049025299,0.975915015
CGI_10013913,-0.049113969,0.975915015
CGI_10017413,0.048971141,0.975915015
CGI_10018029,-0.048351035,0.975915015
CGI_10021790,0.044307369,0.975915015
CGI_10023661,-0.034633817,0.975915015
CGI_10024714,0.04194687,0.975915015
CGI_10026212,0.036735778,0.975915015
CGI_10026678,0.036291179,0.975915015
CGI_10020711,-0.048919014,0.976047589
CGI_10021936,0.036575061,0.976047589
CGI_10022566,-0.038416018,0.976117423
CGI_10017225,-0.034991357,0.976185189
CGI_10000407,-0.040471452,0.976204654
CGI_10000778,-0.048423725,0.976204654
CGI_10002035,-0.035839004,0.976204654
CGI_10002143,-0.026446011,0.976204654
CGI_10002306,0.035056715,0.976204654
CGI_10003100,-0.041603061,0.976204654
CGI_10003177,0.03586346,0.976204654
CGI_10003202,-0.042768762,0.976204654
CGI_10003243,0.047670567,0.976204654
CGI_10003417,0.032694427,0.976204654
CGI_10003701,0.047043456,0.976204654
CGI_10004503,-0.037764123,0.976204654
CGI_10005609,0.030640671,0.976204654
CGI_10005829,-0.036335271,0.976204654
CGI_10006172,-0.048500824,0.976204654
CGI_10006323,-0.048073289,0.976204654
CGI_10006504,-0.0474561,0.976204654
CGI_10007231,-0.041705694,0.976204654
CGI_10007457,0.047216573,0.976204654
CGI_10007564,-0.046258104,0.976204654
CGI_10007857,0.023514611,0.976204654
CGI_10008051,0.032771322,0.976204654
CGI_10008201,-0.03810146,0.976204654
CGI_10009698,0.042467185,0.976204654
CGI_10009845,-0.027753718,0.976204654
CGI_10010299,0.024781192,0.976204654
CGI_10010521,0.030143524,0.976204654
CGI_10010736,0.028036191,0.976204654
CGI_10011126,-0.028074464,0.976204654
CGI_10011679,-0.031842134,0.976204654
CGI_10011788,-0.042691439,0.976204654
CGI_10011807,0.048638192,0.976204654
CGI_10012236,0.023931284,0.976204654
CGI_10012298,-0.04486478,0.976204654
CGI_10012427,0.047441422,0.976204654
CGI_10012906,-0.046531157,0.976204654
CGI_10013162,-0.042935669,0.976204654
CGI_10013654,0.04400894,0.976204654
CGI_10014867,0.041671302,0.976204654
CGI_10015449,0.031571923,0.976204654
CGI_10016882,-0.02553332,0.976204654
CGI_10017960,-0.035641214,0.976204654
CGI_10019305,0.041607826,0.976204654
CGI_10019567,-0.027680197,0.976204654
CGI_10019933,-0.021697607,0.976204654
CGI_10020458,-0.037770662,0.976204654
CGI_10020672,-0.022047197,0.976204654
CGI_10020844,0.048255139,0.976204654
CGI_10020980,0.046337398,0.976204654
CGI_10021818,-0.020222683,0.976204654
CGI_10022331,0.028477304,0.976204654
CGI_10022793,0.046421709,0.976204654
CGI_10023150,0.028185205,0.976204654
CGI_10023586,-0.041260728,0.976204654
CGI_10023693,0.042631602,0.976204654
CGI_10024573,-0.041102875,0.976204654
CGI_10026503,-0.047380214,0.976204654
CGI_10027393,0.04404925,0.976204654
CGI_10027732,-0.026411036,0.976204654
CGI_10027844,-0.02697254,0.976204654
CGI_10028391,-0.034114967,0.976204654
CGI_10000213,-0.047348564,0.976308964
CGI_10000244,0.047629252,0.976308964
CGI_10000248,0.048031193,0.976308964
CGI_10000313,0.047978348,0.976308964
CGI_10000741,0.038315243,0.976308964
CGI_10000773,-0.047896971,0.976308964
CGI_10001065,0.044079444,0.976308964
CGI_10001567,-0.045704167,0.976308964
CGI_10002444,0.04619762,0.976308964
CGI_10002796,-0.043855056,0.976308964
CGI_10003419,0.032857997,0.976308964
CGI_10003457,0.04607311,0.976308964
CGI_10003542,-0.033923223,0.976308964
CGI_10003619,0.041896427,0.976308964
CGI_10003743,-0.046277971,0.976308964
CGI_10003906,-0.045165088,0.976308964
CGI_10005268,0.028253369,0.976308964
CGI_10005286,-0.046316389,0.976308964
CGI_10005517,0.045933922,0.976308964
CGI_10005744,0.047848613,0.976308964
CGI_10006133,0.028241693,0.976308964
CGI_10006197,-0.021756177,0.976308964
CGI_10006600,0.045393251,0.976308964
CGI_10006916,0.026301691,0.976308964
CGI_10006940,0.026974847,0.976308964
CGI_10007669,-0.025030893,0.976308964
CGI_10008578,0.041320362,0.976308964
CGI_10008962,-0.02723226,0.976308964
CGI_10008974,0.025197426,0.976308964
CGI_10009418,0.045373894,0.976308964
CGI_10010076,0.035922666,0.976308964
CGI_10010307,-0.040955533,0.976308964
CGI_10010623,-0.031244094,0.976308964
CGI_10010865,-0.047271199,0.976308964
CGI_10011281,0.035258568,0.976308964
CGI_10011498,-0.047491468,0.976308964
CGI_10012409,-0.044319933,0.976308964
CGI_10012605,-0.030546104,0.976308964
CGI_10012740,-0.048114658,0.976308964
CGI_10012897,0.036155774,0.976308964
CGI_10012909,0.022326224,0.976308964
CGI_10013566,-0.030393649,0.976308964
CGI_10013666,-0.019456788,0.976308964
CGI_10013768,0.03612386,0.976308964
CGI_10013939,-0.04473639,0.976308964
CGI_10014477,0.028159607,0.976308964
CGI_10014543,0.023878473,0.976308964
CGI_10015384,0.03730988,0.976308964
CGI_10015641,-0.021486025,0.976308964
CGI_10015987,-0.044854448,0.976308964
CGI_10016017,-0.043132816,0.976308964
CGI_10016135,0.02951749,0.976308964
CGI_10016254,-0.045485077,0.976308964
CGI_10017147,-0.033495317,0.976308964
CGI_10017543,0.019819962,0.976308964
CGI_10017642,0.045152538,0.976308964
CGI_10017799,-0.046857207,0.976308964
CGI_10017970,-0.024282512,0.976308964
CGI_10018434,-0.021922907,0.976308964
CGI_10018489,-0.038016282,0.976308964
CGI_10018825,0.03273744,0.976308964
CGI_10019010,0.036117017,0.976308964
CGI_10019800,0.044882698,0.976308964
CGI_10020339,0.020108724,0.976308964
CGI_10020363,0.031588344,0.976308964
CGI_10020527,-0.038598046,0.976308964
CGI_10021030,-0.030615266,0.976308964
CGI_10021234,0.046620832,0.976308964
CGI_10021798,-0.047241096,0.976308964
CGI_10021996,-0.048135026,0.976308964
CGI_10022182,-0.047598453,0.976308964
CGI_10022541,0.041196685,0.976308964
CGI_10022567,-0.030155697,0.976308964
CGI_10022610,-0.045612643,0.976308964
CGI_10022853,-0.034539953,0.976308964
CGI_10023782,-0.043913848,0.976308964
CGI_10023912,0.024847988,0.976308964
CGI_10024439,-0.026501854,0.976308964
CGI_10024519,0.04733862,0.976308964
CGI_10024618,0.047711488,0.976308964
CGI_10024681,0.035409377,0.976308964
CGI_10024779,-0.037733028,0.976308964
CGI_10025240,-0.026690409,0.976308964
CGI_10025971,-0.044532882,0.976308964
CGI_10027954,-0.046423201,0.976308964
CGI_10028309,0.043720668,0.976308964
CGI_10028867,-0.034131267,0.976308964
CGI_10016486,-0.03365618,0.976313553
CGI_10012411,0.047303905,0.976320677
CGI_10014735,0.033000299,0.976320677
CGI_10016352,0.040106168,0.976320677
CGI_10017301,-0.040520892,0.976320677
CGI_10021815,0.040761524,0.976320677
CGI_10022624,-0.025583249,0.976320677
CGI_10022632,0.038038456,0.976320677
CGI_10009648,0.034597364,0.976547868
CGI_10000444,-0.035256526,0.976577867
CGI_10002362,0.046156822,0.976577867
CGI_10002998,-0.028047015,0.976577867
CGI_10003117,-0.037421397,0.976577867
CGI_10003621,0.032621984,0.976577867
CGI_10005130,-0.046433971,0.976577867
CGI_10005571,-0.043076022,0.976577867
CGI_10005793,-0.033272189,0.976577867
CGI_10006215,-0.041666634,0.976577867
CGI_10006361,-0.023162628,0.976577867
CGI_10006744,0.038338905,0.976577867
CGI_10006912,-0.044578347,0.976577867
CGI_10008695,-0.025267721,0.976577867
CGI_10008834,-0.041302205,0.976577867
CGI_10009080,0.046879804,0.976577867
CGI_10009343,-0.035451495,0.976577867
CGI_10010033,-0.036577733,0.976577867
CGI_10010869,0.032173705,0.976577867
CGI_10011992,-0.044586393,0.976577867
CGI_10012975,-0.043795818,0.976577867
CGI_10013414,-0.043522428,0.976577867
CGI_10013415,-0.034856485,0.976577867
CGI_10014440,-0.033395009,0.976577867
CGI_10015205,0.038858464,0.976577867
CGI_10015959,0.026857199,0.976577867
CGI_10016685,-0.046757158,0.976577867
CGI_10018562,-0.037441946,0.976577867
CGI_10019016,-0.04247278,0.976577867
CGI_10019792,0.03773846,0.976577867
CGI_10019802,0.042124607,0.976577867
CGI_10020019,0.046753771,0.976577867
CGI_10020402,0.042054193,0.976577867
CGI_10022327,-0.041754132,0.976577867
CGI_10023391,-0.046489115,0.976577867
CGI_10025352,0.030072399,0.976577867
CGI_10025426,0.039634651,0.976577867
CGI_10025878,-0.04187317,0.976577867
CGI_10026283,0.034473671,0.976577867
CGI_10026773,-0.033894731,0.976577867
CGI_10026960,0.044473425,0.976577867
CGI_10027128,0.039964485,0.976577867
CGI_10027590,0.03006727,0.976577867
CGI_10028094,-0.046925018,0.976577867
CGI_10028700,0.046986898,0.976577867
CGI_10007937,0.04229337,0.97665072
CGI_10013383,-0.045928849,0.97665072
CGI_10017298,0.0444126,0.97665072
CGI_10018595,-0.044980186,0.97665072
CGI_10019611,-0.024130357,0.97665072
CGI_10011753,0.024830653,0.976706225
CGI_10022675,0.024337893,0.976764209
CGI_10000131,0.045435951,0.976831967
CGI_10000623,-0.046051399,0.976831967
CGI_10001069,-0.037569017,0.976831967
CGI_10002893,0.035745671,0.976831967
CGI_10003446,0.031200263,0.976831967
CGI_10004858,0.042105183,0.976831967
CGI_10006031,-0.031247175,0.976831967
CGI_10006989,-0.0217504,0.976831967
CGI_10007948,0.045468331,0.976831967
CGI_10008134,0.04420461,0.976831967
CGI_10008189,-0.043265574,0.976831967
CGI_10008266,0.037126974,0.976831967
CGI_10009872,0.046640802,0.976831967
CGI_10013242,0.046680746,0.976831967
CGI_10016333,-0.029162712,0.976831967
CGI_10016571,0.033956904,0.976831967
CGI_10018165,-0.03893796,0.976831967
CGI_10019858,-0.03333051,0.976831967
CGI_10020755,-0.040096645,0.976831967
CGI_10021922,0.046578493,0.976831967
CGI_10024465,0.033174999,0.976831967
CGI_10025817,0.044900335,0.976831967
CGI_10026290,-0.035664387,0.976831967
CGI_10028350,-0.044920618,0.976831967
CGI_10006788,-0.040257304,0.976862552
CGI_10026306,-0.030648747,0.976862552
CGI_10020313,-0.028310764,0.976869824
CGI_10008806,0.025598486,0.976873621
CGI_10018687,-0.037986976,0.976914659
CGI_10000759,0.038689081,0.976927201
CGI_10003013,-0.04389226,0.976927201
CGI_10005261,0.031727903,0.976927201
CGI_10005564,0.04240374,0.976927201
CGI_10007283,-0.042449753,0.976927201
CGI_10007957,0.031532453,0.976927201
CGI_10011060,0.041732375,0.976927201
CGI_10013801,-0.032308827,0.976927201
CGI_10015495,0.030219777,0.976927201
CGI_10015500,0.03939083,0.976927201
CGI_10015674,0.044476232,0.976927201
CGI_10015921,0.018094515,0.976927201
CGI_10015981,0.043983083,0.976927201
CGI_10016374,-0.042829956,0.976927201
CGI_10017188,0.028027737,0.976927201
CGI_10019669,-0.045984162,0.976927201
CGI_10021126,0.027918855,0.976927201
CGI_10021270,0.020874038,0.976927201
